Date,Stake Key,Live Stake,ADA,Epoch,Whole Epoch
2/15/2022 17:33:25,stake1u9pknpdhw8tn8s98zwhhcsv7lluaqll9s44dxvhlz27rlesqdhftv,"1,659,004,878","1,659.00",321.2,321
2/15/2022 17:33:25,stake1u9t5fklc7eajqldcnvxgp67x775vnpnyw8mx92ee5fud4dqsk3y5k,"95,177,508",95.18,321.2,321
2/15/2022 17:33:25,stake1u8c9zkhhh47ppj34ngkwg9zsxv8qyuwtswhkzpswn9t9l3cz2q93k,"27,210,230",27.21,321.2,321
2/15/2022 17:33:25,stake1u9nlzl9nke628mpjkrrp7778z9r8y6dral0680pdjxcy0zsg4lx4f,"23,393,026",23.39,321.2,321
2/15/2022 17:33:25,stake1ux6894yd2qqe60uy5n9drln8ftf7f5g7kthkkftfqrd07rgpqh3f6,"1,088,856,448","1,088.86",321.2,321
2/15/2022 17:33:25,stake1u99fxyfmtpnvc5knsqq35knq9pwej3cwue3ngc85yulcxjg3ng464,"688,289,950",688.29,321.2,321
2/15/2022 17:33:25,stake1uyfp4algymljuzas2ppgm2sxc6retfdpcacn6pcls3n4rssen03wz,"997,486,846",997.49,321.2,321
2/15/2022 17:33:25,stake1uxwnzxe9ygya4zvtjnl3ttm8xscxrux7cuyqftj8wte427gs9txwl,"504,879,495",504.88,321.2,321
2/15/2022 17:33:25,stake1u80lrew5akrq8zxra39m8tvdhusckn625c3v960x38sepxgwpnasl,"48,660,330",48.66,321.2,321
2/15/2022 17:33:25,stake1uxtvxdmw66535tra0zyet8uzgvsyvx8k86rqk5hqx2nxhwgaa40dk,"4,132,225,743","4,132.23",321.2,321
2/15/2022 17:33:25,stake1u8836ezkde60mh6jfqxfu9h57qq9ug7dts5kjkqjvnsjy4s7lhpmy,"283,657,591",283.66,321.2,321
2/15/2022 17:33:25,stake1uymyw5vccu6ry4hxmyftflpgpsnugjpmk49tztq8p0z6eqqx89waj,"495,913,216",495.91,321.2,321
2/15/2022 17:33:25,stake1uyqg6qfx8nlldrtnglkx2f456sl9kwrmaj0z6kkfqv9vrmqv7a34t,"22,876,203,881","22,876.20",321.2,321
2/15/2022 17:33:25,stake1u9thzp0tqmcqukddawfy0t38ya6jjkugj0yjdzr8yavzhmqp8ek49,"9,290,307",9.29,321.2,321
2/15/2022 17:33:25,stake1uyrdpxrju07w6glnnhr9rjqjzvss05lrfm7hxqze8wdwq2g0qjh57,"33,440,158,161","33,440.16",321.2,321
2/15/2022 17:33:25,stake1u93vhhyfy6se7s5lyuv4kfwcm3m6umz2yvhm0glgfmdud9qzx0m2l,"1,621,422,573","1,621.42",321.2,321
2/15/2022 17:33:25,stake1u8s7xuaej25z9cwfrffg2ywvvfa059r7smepnxmyx0sxv2qvxdvde,"12,287,652,630","12,287.65",321.2,321
2/15/2022 17:33:25,stake1u8mxy3hsjrpqgyme7hfswln9xdnw58nw867ul3vjds70aasq0edur,"649,831,727",649.83,321.2,321
2/15/2022 17:33:25,stake1uye3v88xakywh5g03nd2c3rffu8nqgg27x3dea5e9jmj5vcq8dg5a,"341,702,416",341.70,321.2,321
2/15/2022 17:33:25,stake1ux5e0aaxtlxyuj7xkf8m2t26zn973nj8v6n0ewdljnvyfcq2j9l22,"382,588,759",382.59,321.2,321
2/15/2022 17:33:25,stake1u9y707th7zeunq593e3amd6ew3a5m78y6hsk8460cg9zt9cdu2y5a,"387,275,036",387.28,321.2,321
2/15/2022 17:33:25,stake1uyt0fu2xdzxhlxk55g72atuj8n4vjtq50exjzkgqann085gzdj6z5,"132,060,888,715","132,060.89",321.2,321
2/15/2022 17:33:25,stake1u9g524683u9t5xgpxqugea4pmn7eafcmqjya03vrsqy0dsspvfawq,"1,137,489,248","1,137.49",321.2,321
2/16/2022 17:33:25,stake1u9egnfcyp4v40cqewu4vsnj0dwzpe3cajywu5r5n8u7xpcgth5fjd,"833,451,342",833.45,321.4,321
2/16/2022 17:33:25,stake1u9pknpdhw8tn8s98zwhhcsv7lluaqll9s44dxvhlz27rlesqdhftv,"1,659,004,878","1,659.00",321.4,321
2/16/2022 17:33:25,stake1u9t5fklc7eajqldcnvxgp67x775vnpnyw8mx92ee5fud4dqsk3y5k,"95,177,508",95.18,321.4,321
2/16/2022 17:33:25,stake1u8c9zkhhh47ppj34ngkwg9zsxv8qyuwtswhkzpswn9t9l3cz2q93k,"27,210,230",27.21,321.4,321
2/16/2022 17:33:25,stake1u9nlzl9nke628mpjkrrp7778z9r8y6dral0680pdjxcy0zsg4lx4f,"23,393,026",23.39,321.4,321
2/16/2022 17:33:25,stake1ux6894yd2qqe60uy5n9drln8ftf7f5g7kthkkftfqrd07rgpqh3f6,"1,088,856,448","1,088.86",321.4,321
2/16/2022 17:33:25,stake1u99fxyfmtpnvc5knsqq35knq9pwej3cwue3ngc85yulcxjg3ng464,"688,289,950",688.29,321.4,321
2/16/2022 17:33:25,stake1uyfp4algymljuzas2ppgm2sxc6retfdpcacn6pcls3n4rssen03wz,"997,486,846",997.49,321.4,321
2/16/2022 17:33:25,stake1uxwnzxe9ygya4zvtjnl3ttm8xscxrux7cuyqftj8wte427gs9txwl,"504,879,495",504.88,321.4,321
2/16/2022 17:33:25,stake1u80lrew5akrq8zxra39m8tvdhusckn625c3v960x38sepxgwpnasl,"48,660,330",48.66,321.4,321
2/16/2022 17:33:25,stake1uxtvxdmw66535tra0zyet8uzgvsyvx8k86rqk5hqx2nxhwgaa40dk,"4,132,225,743","4,132.23",321.4,321
2/16/2022 17:33:25,stake1u8836ezkde60mh6jfqxfu9h57qq9ug7dts5kjkqjvnsjy4s7lhpmy,"283,657,591",283.66,321.4,321
2/16/2022 17:33:25,stake1uymyw5vccu6ry4hxmyftflpgpsnugjpmk49tztq8p0z6eqqx89waj,"495,913,216",495.91,321.4,321
2/16/2022 17:33:25,stake1uyqg6qfx8nlldrtnglkx2f456sl9kwrmaj0z6kkfqv9vrmqv7a34t,"22,876,203,881","22,876.20",321.4,321
2/16/2022 17:33:25,stake1u9thzp0tqmcqukddawfy0t38ya6jjkugj0yjdzr8yavzhmqp8ek49,"9,290,307",9.29,321.4,321
2/16/2022 17:33:25,stake1uyrdpxrju07w6glnnhr9rjqjzvss05lrfm7hxqze8wdwq2g0qjh57,"33,440,158,161","33,440.16",321.4,321
2/16/2022 17:33:25,stake1u93vhhyfy6se7s5lyuv4kfwcm3m6umz2yvhm0glgfmdud9qzx0m2l,"1,621,422,573","1,621.42",321.4,321
2/16/2022 17:33:25,stake1u8s7xuaej25z9cwfrffg2ywvvfa059r7smepnxmyx0sxv2qvxdvde,"12,287,652,630","12,287.65",321.4,321
2/16/2022 17:33:25,stake1u8mxy3hsjrpqgyme7hfswln9xdnw58nw867ul3vjds70aasq0edur,"649,831,727",649.83,321.4,321
2/16/2022 17:33:25,stake1uye3v88xakywh5g03nd2c3rffu8nqgg27x3dea5e9jmj5vcq8dg5a,"341,702,416",341.70,321.4,321
2/16/2022 17:33:25,stake1ux5e0aaxtlxyuj7xkf8m2t26zn973nj8v6n0ewdljnvyfcq2j9l22,"382,588,759",382.59,321.4,321
2/16/2022 17:33:25,stake1u9y707th7zeunq593e3amd6ew3a5m78y6hsk8460cg9zt9cdu2y5a,"387,275,036",387.28,321.4,321
2/16/2022 17:33:25,stake1uyt0fu2xdzxhlxk55g72atuj8n4vjtq50exjzkgqann085gzdj6z5,"132,060,888,715","132,060.89",321.4,321
2/16/2022 17:33:25,stake1u9g524683u9t5xgpxqugea4pmn7eafcmqjya03vrsqy0dsspvfawq,"1,137,489,248","1,137.49",321.4,321
2/17/2022 17:33:24,stake1u9egnfcyp4v40cqewu4vsnj0dwzpe3cajywu5r5n8u7xpcgth5fjd,"833,451,342",833.45,321.6,321
2/17/2022 17:33:24,stake1u9pknpdhw8tn8s98zwhhcsv7lluaqll9s44dxvhlz27rlesqdhftv,"1,659,004,878","1,659.00",321.6,321
2/17/2022 17:33:24,stake1u9t5fklc7eajqldcnvxgp67x775vnpnyw8mx92ee5fud4dqsk3y5k,"95,177,508",95.18,321.6,321
2/17/2022 17:33:24,stake1u8c9zkhhh47ppj34ngkwg9zsxv8qyuwtswhkzpswn9t9l3cz2q93k,"27,210,230",27.21,321.6,321
2/17/2022 17:33:24,stake1u9nlzl9nke628mpjkrrp7778z9r8y6dral0680pdjxcy0zsg4lx4f,"23,393,026",23.39,321.6,321
2/17/2022 17:33:24,stake1ux6894yd2qqe60uy5n9drln8ftf7f5g7kthkkftfqrd07rgpqh3f6,"1,088,856,448","1,088.86",321.6,321
2/17/2022 17:33:24,stake1u99fxyfmtpnvc5knsqq35knq9pwej3cwue3ngc85yulcxjg3ng464,"688,289,950",688.29,321.6,321
2/17/2022 17:33:24,stake1uyfp4algymljuzas2ppgm2sxc6retfdpcacn6pcls3n4rssen03wz,"997,486,846",997.49,321.6,321
2/17/2022 17:33:24,stake1uxwnzxe9ygya4zvtjnl3ttm8xscxrux7cuyqftj8wte427gs9txwl,"504,879,495",504.88,321.6,321
2/17/2022 17:33:24,stake1u80lrew5akrq8zxra39m8tvdhusckn625c3v960x38sepxgwpnasl,"48,660,330",48.66,321.6,321
2/17/2022 17:33:24,stake1uxtvxdmw66535tra0zyet8uzgvsyvx8k86rqk5hqx2nxhwgaa40dk,"4,132,225,743","4,132.23",321.6,321
2/17/2022 17:33:24,stake1u8836ezkde60mh6jfqxfu9h57qq9ug7dts5kjkqjvnsjy4s7lhpmy,"283,657,591",283.66,321.6,321
2/17/2022 17:33:24,stake1uymyw5vccu6ry4hxmyftflpgpsnugjpmk49tztq8p0z6eqqx89waj,"495,913,216",495.91,321.6,321
2/17/2022 17:33:24,stake1uyqg6qfx8nlldrtnglkx2f456sl9kwrmaj0z6kkfqv9vrmqv7a34t,"22,876,203,881","22,876.20",321.6,321
2/17/2022 17:33:24,stake1u9thzp0tqmcqukddawfy0t38ya6jjkugj0yjdzr8yavzhmqp8ek49,"9,290,307",9.29,321.6,321
2/17/2022 17:33:24,stake1uyrdpxrju07w6glnnhr9rjqjzvss05lrfm7hxqze8wdwq2g0qjh57,"33,440,158,161","33,440.16",321.6,321
2/17/2022 17:33:24,stake1u93vhhyfy6se7s5lyuv4kfwcm3m6umz2yvhm0glgfmdud9qzx0m2l,"1,621,422,573","1,621.42",321.6,321
2/17/2022 17:33:24,stake1u8s7xuaej25z9cwfrffg2ywvvfa059r7smepnxmyx0sxv2qvxdvde,"12,287,652,630","12,287.65",321.6,321
2/17/2022 17:33:24,stake1u8mxy3hsjrpqgyme7hfswln9xdnw58nw867ul3vjds70aasq0edur,"649,831,727",649.83,321.6,321
2/17/2022 17:33:24,stake1ux5e0aaxtlxyuj7xkf8m2t26zn973nj8v6n0ewdljnvyfcq2j9l22,"382,588,759",382.59,321.6,321
2/17/2022 17:33:24,stake1u9y707th7zeunq593e3amd6ew3a5m78y6hsk8460cg9zt9cdu2y5a,"387,275,036",387.28,321.6,321
2/17/2022 17:33:24,stake1uyt0fu2xdzxhlxk55g72atuj8n4vjtq50exjzkgqann085gzdj6z5,"132,060,888,715","132,060.89",321.6,321
2/17/2022 17:33:24,stake1u9g524683u9t5xgpxqugea4pmn7eafcmqjya03vrsqy0dsspvfawq,"137,314,023",137.31,321.6,321
2/18/2022 17:33:26,stake1u9egnfcyp4v40cqewu4vsnj0dwzpe3cajywu5r5n8u7xpcgth5fjd,"833,451,342",833.45,321.8,321
2/18/2022 17:33:26,stake1u9pknpdhw8tn8s98zwhhcsv7lluaqll9s44dxvhlz27rlesqdhftv,"1,659,004,878","1,659.00",321.8,321
2/18/2022 17:33:26,stake1u9t5fklc7eajqldcnvxgp67x775vnpnyw8mx92ee5fud4dqsk3y5k,"95,177,508",95.18,321.8,321
2/18/2022 17:33:26,stake1u8c9zkhhh47ppj34ngkwg9zsxv8qyuwtswhkzpswn9t9l3cz2q93k,"27,210,230",27.21,321.8,321
2/18/2022 17:33:26,stake1u9nlzl9nke628mpjkrrp7778z9r8y6dral0680pdjxcy0zsg4lx4f,"23,393,026",23.39,321.8,321
2/18/2022 17:33:26,stake1ux6894yd2qqe60uy5n9drln8ftf7f5g7kthkkftfqrd07rgpqh3f6,"1,088,856,448","1,088.86",321.8,321
2/18/2022 17:33:26,stake1u99fxyfmtpnvc5knsqq35knq9pwej3cwue3ngc85yulcxjg3ng464,"688,289,950",688.29,321.8,321
2/18/2022 17:33:26,stake1uyfp4algymljuzas2ppgm2sxc6retfdpcacn6pcls3n4rssen03wz,"997,486,846",997.49,321.8,321
2/18/2022 17:33:26,stake1uxwnzxe9ygya4zvtjnl3ttm8xscxrux7cuyqftj8wte427gs9txwl,"504,879,495",504.88,321.8,321
2/18/2022 17:33:26,stake1u80lrew5akrq8zxra39m8tvdhusckn625c3v960x38sepxgwpnasl,"48,660,330",48.66,321.8,321
2/18/2022 17:33:26,stake1uxtvxdmw66535tra0zyet8uzgvsyvx8k86rqk5hqx2nxhwgaa40dk,"4,132,225,743","4,132.23",321.8,321
2/18/2022 17:33:26,stake1u8836ezkde60mh6jfqxfu9h57qq9ug7dts5kjkqjvnsjy4s7lhpmy,"283,657,591",283.66,321.8,321
2/18/2022 17:33:26,stake1uymyw5vccu6ry4hxmyftflpgpsnugjpmk49tztq8p0z6eqqx89waj,"495,913,216",495.91,321.8,321
2/18/2022 17:33:26,stake1uyqg6qfx8nlldrtnglkx2f456sl9kwrmaj0z6kkfqv9vrmqv7a34t,"22,876,203,881","22,876.20",321.8,321
2/18/2022 17:33:26,stake1u9thzp0tqmcqukddawfy0t38ya6jjkugj0yjdzr8yavzhmqp8ek49,"9,290,307",9.29,321.8,321
2/18/2022 17:33:26,stake1uyrdpxrju07w6glnnhr9rjqjzvss05lrfm7hxqze8wdwq2g0qjh57,"33,440,158,161","33,440.16",321.8,321
2/18/2022 17:33:26,stake1u93vhhyfy6se7s5lyuv4kfwcm3m6umz2yvhm0glgfmdud9qzx0m2l,"1,621,422,573","1,621.42",321.8,321
2/18/2022 17:33:26,stake1u8s7xuaej25z9cwfrffg2ywvvfa059r7smepnxmyx0sxv2qvxdvde,"12,287,652,630","12,287.65",321.8,321
2/18/2022 17:33:26,stake1u8mxy3hsjrpqgyme7hfswln9xdnw58nw867ul3vjds70aasq0edur,"647,975,395",647.98,321.8,321
2/18/2022 17:33:26,stake1ux5e0aaxtlxyuj7xkf8m2t26zn973nj8v6n0ewdljnvyfcq2j9l22,"382,588,759",382.59,321.8,321
2/18/2022 17:33:26,stake1u9y707th7zeunq593e3amd6ew3a5m78y6hsk8460cg9zt9cdu2y5a,"387,275,036",387.28,321.8,321
2/18/2022 17:33:26,stake1uyt0fu2xdzxhlxk55g72atuj8n4vjtq50exjzkgqann085gzdj6z5,"132,060,888,715","132,060.89",321.8,321
2/18/2022 17:33:26,stake1u9g524683u9t5xgpxqugea4pmn7eafcmqjya03vrsqy0dsspvfawq,"137,314,023",137.31,321.8,321
2/19/2022 17:33:24,stake1u9egnfcyp4v40cqewu4vsnj0dwzpe3cajywu5r5n8u7xpcgth5fjd,"833,451,342",833.45,322.0,322
2/19/2022 17:33:24,stake1u9pknpdhw8tn8s98zwhhcsv7lluaqll9s44dxvhlz27rlesqdhftv,"1,659,004,878","1,659.00",322.0,322
2/19/2022 17:33:24,stake1u9t5fklc7eajqldcnvxgp67x775vnpnyw8mx92ee5fud4dqsk3y5k,"95,177,508",95.18,322.0,322
2/19/2022 17:33:24,stake1u8c9zkhhh47ppj34ngkwg9zsxv8qyuwtswhkzpswn9t9l3cz2q93k,"27,210,230",27.21,322.0,322
2/19/2022 17:33:24,stake1u9nlzl9nke628mpjkrrp7778z9r8y6dral0680pdjxcy0zsg4lx4f,"23,393,026",23.39,322.0,322
2/19/2022 17:33:24,stake1ux6894yd2qqe60uy5n9drln8ftf7f5g7kthkkftfqrd07rgpqh3f6,"1,088,856,448","1,088.86",322.0,322
2/19/2022 17:33:24,stake1u99fxyfmtpnvc5knsqq35knq9pwej3cwue3ngc85yulcxjg3ng464,"688,289,950",688.29,322.0,322
2/19/2022 17:33:24,stake1uyfp4algymljuzas2ppgm2sxc6retfdpcacn6pcls3n4rssen03wz,"997,486,846",997.49,322.0,322
2/19/2022 17:33:24,stake1uxwnzxe9ygya4zvtjnl3ttm8xscxrux7cuyqftj8wte427gs9txwl,"504,879,495",504.88,322.0,322
2/19/2022 17:33:24,stake1u80lrew5akrq8zxra39m8tvdhusckn625c3v960x38sepxgwpnasl,"48,660,330",48.66,322.0,322
2/19/2022 17:33:24,stake1uxtvxdmw66535tra0zyet8uzgvsyvx8k86rqk5hqx2nxhwgaa40dk,"4,132,225,743","4,132.23",322.0,322
2/19/2022 17:33:24,stake1u8836ezkde60mh6jfqxfu9h57qq9ug7dts5kjkqjvnsjy4s7lhpmy,"283,657,591",283.66,322.0,322
2/19/2022 17:33:24,stake1uymyw5vccu6ry4hxmyftflpgpsnugjpmk49tztq8p0z6eqqx89waj,"495,913,216",495.91,322.0,322
2/19/2022 17:33:24,stake1uyqg6qfx8nlldrtnglkx2f456sl9kwrmaj0z6kkfqv9vrmqv7a34t,"22,876,203,881","22,876.20",322.0,322
2/19/2022 17:33:24,stake1u9thzp0tqmcqukddawfy0t38ya6jjkugj0yjdzr8yavzhmqp8ek49,"9,290,307",9.29,322.0,322
2/19/2022 17:33:24,stake1uyrdpxrju07w6glnnhr9rjqjzvss05lrfm7hxqze8wdwq2g0qjh57,"33,440,158,161","33,440.16",322.0,322
2/19/2022 17:33:24,stake1u93vhhyfy6se7s5lyuv4kfwcm3m6umz2yvhm0glgfmdud9qzx0m2l,"1,621,422,573","1,621.42",322.0,322
2/19/2022 17:33:24,stake1u8s7xuaej25z9cwfrffg2ywvvfa059r7smepnxmyx0sxv2qvxdvde,"12,287,652,630","12,287.65",322.0,322
2/19/2022 17:33:24,stake1u8mxy3hsjrpqgyme7hfswln9xdnw58nw867ul3vjds70aasq0edur,"647,975,395",647.98,322.0,322
2/19/2022 17:33:24,stake1ux5e0aaxtlxyuj7xkf8m2t26zn973nj8v6n0ewdljnvyfcq2j9l22,"382,588,759",382.59,322.0,322
2/19/2022 17:33:24,stake1u9y707th7zeunq593e3amd6ew3a5m78y6hsk8460cg9zt9cdu2y5a,"387,275,036",387.28,322.0,322
2/19/2022 17:33:24,stake1uyt0fu2xdzxhlxk55g72atuj8n4vjtq50exjzkgqann085gzdj6z5,"139,260,652,486","139,260.65",322.0,322
2/19/2022 17:33:24,stake1u9g524683u9t5xgpxqugea4pmn7eafcmqjya03vrsqy0dsspvfawq,"26,975,981",26.98,322.0,322
2/20/2022 17:33:26,stake1u9egnfcyp4v40cqewu4vsnj0dwzpe3cajywu5r5n8u7xpcgth5fjd,"834,631,620",834.63,322.2,322
2/20/2022 17:33:26,stake1u9pknpdhw8tn8s98zwhhcsv7lluaqll9s44dxvhlz27rlesqdhftv,"1,661,382,296","1,661.38",322.2,322
2/20/2022 17:33:26,stake1u9t5fklc7eajqldcnvxgp67x775vnpnyw8mx92ee5fud4dqsk3y5k,"95,313,901",95.31,322.2,322
2/20/2022 17:33:26,stake1u8c9zkhhh47ppj34ngkwg9zsxv8qyuwtswhkzpswn9t9l3cz2q93k,"27,249,223",27.25,322.2,322
2/20/2022 17:33:26,stake1u9nlzl9nke628mpjkrrp7778z9r8y6dral0680pdjxcy0zsg4lx4f,"23,426,549",23.43,322.2,322
2/20/2022 17:33:26,stake1ux6894yd2qqe60uy5n9drln8ftf7f5g7kthkkftfqrd07rgpqh3f6,"1,090,451,932","1,090.45",322.2,322
2/20/2022 17:33:26,stake1u99fxyfmtpnvc5knsqq35knq9pwej3cwue3ngc85yulcxjg3ng464,"689,276,296",689.28,322.2,322
2/20/2022 17:33:26,stake1uyfp4algymljuzas2ppgm2sxc6retfdpcacn6pcls3n4rssen03wz,"998,916,283",998.92,322.2,322
2/20/2022 17:33:26,stake1uxwnzxe9ygya4zvtjnl3ttm8xscxrux7cuyqftj8wte427gs9txwl,"505,603,006",505.60,322.2,322
2/20/2022 17:33:26,stake1u80lrew5akrq8zxra39m8tvdhusckn625c3v960x38sepxgwpnasl,"48,730,062",48.73,322.2,322
2/20/2022 17:33:26,stake1uxtvxdmw66535tra0zyet8uzgvsyvx8k86rqk5hqx2nxhwgaa40dk,"4,138,147,382","4,138.15",322.2,322
2/20/2022 17:33:26,stake1u8836ezkde60mh6jfqxfu9h57qq9ug7dts5kjkqjvnsjy4s7lhpmy,"284,064,083",284.06,322.2,322
2/20/2022 17:33:26,stake1uymyw5vccu6ry4hxmyftflpgpsnugjpmk49tztq8p0z6eqqx89waj,"496,623,878",496.62,322.2,322
2/20/2022 17:33:26,stake1uyqg6qfx8nlldrtnglkx2f456sl9kwrmaj0z6kkfqv9vrmqv7a34t,"22,908,986,369","22,908.99",322.2,322
2/20/2022 17:33:26,stake1u9thzp0tqmcqukddawfy0t38ya6jjkugj0yjdzr8yavzhmqp8ek49,"9,303,620",9.30,322.2,322
2/20/2022 17:33:26,stake1uyrdpxrju07w6glnnhr9rjqjzvss05lrfm7hxqze8wdwq2g0qjh57,"33,488,079,206","33,488.08",322.2,322
2/20/2022 17:33:26,stake1u93vhhyfy6se7s5lyuv4kfwcm3m6umz2yvhm0glgfmdud9qzx0m2l,"1,623,745,031","1,623.75",322.2,322
2/20/2022 17:33:26,stake1u8s7xuaej25z9cwfrffg2ywvvfa059r7smepnxmyx0sxv2qvxdvde,"12,305,261,313","12,305.26",322.2,322
2/20/2022 17:33:26,stake1u8mxy3hsjrpqgyme7hfswln9xdnw58nw867ul3vjds70aasq0edur,"648,906,629",648.91,322.2,322
2/20/2022 17:33:26,stake1ux5e0aaxtlxyuj7xkf8m2t26zn973nj8v6n0ewdljnvyfcq2j9l22,"382,753,887",382.75,322.2,322
2/20/2022 17:33:26,stake1u9y707th7zeunq593e3amd6ew3a5m78y6hsk8460cg9zt9cdu2y5a,"387,275,036",387.28,322.2,322
2/20/2022 17:33:26,stake1u9g524683u9t5xgpxqugea4pmn7eafcmqjya03vrsqy0dsspvfawq,"26,976,829",26.98,322.2,322
2/20/2022 17:33:26,stake1uyt0fu2xdzxhlxk55g72atuj8n4vjtq50exjzkgqann085gzdj6z5,"139,789,692,689","139,789.69",322.2,322
2/21/2022 17:33:27,stake1u9egnfcyp4v40cqewu4vsnj0dwzpe3cajywu5r5n8u7xpcgth5fjd,"834,631,620",834.63,322.4,322
2/21/2022 17:33:27,stake1u9pknpdhw8tn8s98zwhhcsv7lluaqll9s44dxvhlz27rlesqdhftv,"1,661,382,296","1,661.38",322.4,322
2/21/2022 17:33:27,stake1u9t5fklc7eajqldcnvxgp67x775vnpnyw8mx92ee5fud4dqsk3y5k,"95,313,901",95.31,322.4,322
2/21/2022 17:33:27,stake1u8c9zkhhh47ppj34ngkwg9zsxv8qyuwtswhkzpswn9t9l3cz2q93k,"27,249,223",27.25,322.4,322
2/21/2022 17:33:27,stake1u9nlzl9nke628mpjkrrp7778z9r8y6dral0680pdjxcy0zsg4lx4f,"23,426,549",23.43,322.4,322
2/21/2022 17:33:27,stake1ux6894yd2qqe60uy5n9drln8ftf7f5g7kthkkftfqrd07rgpqh3f6,"1,090,451,932","1,090.45",322.4,322
2/21/2022 17:33:27,stake1u99fxyfmtpnvc5knsqq35knq9pwej3cwue3ngc85yulcxjg3ng464,"689,276,296",689.28,322.4,322
2/21/2022 17:33:27,stake1uyfp4algymljuzas2ppgm2sxc6retfdpcacn6pcls3n4rssen03wz,"998,916,283",998.92,322.4,322
2/21/2022 17:33:27,stake1uxwnzxe9ygya4zvtjnl3ttm8xscxrux7cuyqftj8wte427gs9txwl,"505,603,006",505.60,322.4,322
2/21/2022 17:33:27,stake1u80lrew5akrq8zxra39m8tvdhusckn625c3v960x38sepxgwpnasl,"48,730,062",48.73,322.4,322
2/21/2022 17:33:27,stake1uxtvxdmw66535tra0zyet8uzgvsyvx8k86rqk5hqx2nxhwgaa40dk,"4,138,147,382","4,138.15",322.4,322
2/21/2022 17:33:27,stake1u8836ezkde60mh6jfqxfu9h57qq9ug7dts5kjkqjvnsjy4s7lhpmy,"284,064,083",284.06,322.4,322
2/21/2022 17:33:27,stake1uymyw5vccu6ry4hxmyftflpgpsnugjpmk49tztq8p0z6eqqx89waj,"496,623,878",496.62,322.4,322
2/21/2022 17:33:27,stake1uyqg6qfx8nlldrtnglkx2f456sl9kwrmaj0z6kkfqv9vrmqv7a34t,"22,908,986,369","22,908.99",322.4,322
2/21/2022 17:33:27,stake1u9thzp0tqmcqukddawfy0t38ya6jjkugj0yjdzr8yavzhmqp8ek49,"9,303,620",9.30,322.4,322
2/21/2022 17:33:27,stake1uyrdpxrju07w6glnnhr9rjqjzvss05lrfm7hxqze8wdwq2g0qjh57,"33,488,079,206","33,488.08",322.4,322
2/21/2022 17:33:27,stake1u93vhhyfy6se7s5lyuv4kfwcm3m6umz2yvhm0glgfmdud9qzx0m2l,"1,623,745,031","1,623.75",322.4,322
2/21/2022 17:33:27,stake1u8s7xuaej25z9cwfrffg2ywvvfa059r7smepnxmyx0sxv2qvxdvde,"12,305,261,313","12,305.26",322.4,322
2/21/2022 17:33:27,stake1u8mxy3hsjrpqgyme7hfswln9xdnw58nw867ul3vjds70aasq0edur,"648,906,629",648.91,322.4,322
2/21/2022 17:33:27,stake1ux5e0aaxtlxyuj7xkf8m2t26zn973nj8v6n0ewdljnvyfcq2j9l22,"382,753,887",382.75,322.4,322
2/21/2022 17:33:27,stake1u9y707th7zeunq593e3amd6ew3a5m78y6hsk8460cg9zt9cdu2y5a,"387,275,036",387.28,322.4,322
2/21/2022 17:33:27,stake1u9g524683u9t5xgpxqugea4pmn7eafcmqjya03vrsqy0dsspvfawq,"26,976,829",26.98,322.4,322
2/21/2022 17:33:27,stake1uyt0fu2xdzxhlxk55g72atuj8n4vjtq50exjzkgqann085gzdj6z5,"139,789,692,689","139,789.69",322.4,322
