Date,Stake Key,Live Stake,ADA,Epoch,Whole Epoch
2/21/2022 17:33:27,stake1uyqd9wmq22wmj747hqsgu0rpw7emgmjrmch5dcd9xaewjsgerq7rh,"25,642,714",25.64,322.4,322
2/21/2022 17:33:27,stake1uxce0sslxf4k9f52dhqla3p5pxvlsq98henphrvy027rczq9v4pr5,"19,267,959",19.27,322.4,322
2/21/2022 17:33:27,stake1u9cedflyqchlgffejaz24uksgxpfmd53lxtujgphnuyjgrg3ycmva,"8,120,957",8.12,322.4,322
2/22/2022 17:33:27,stake1u9egnfcyp4v40cqewu4vsnj0dwzpe3cajywu5r5n8u7xpcgth5fjd,"834,631,620",834.63,322.6,322
2/22/2022 17:33:27,stake1u9pknpdhw8tn8s98zwhhcsv7lluaqll9s44dxvhlz27rlesqdhftv,"1,661,382,296","1,661.38",322.6,322
2/22/2022 17:33:27,stake1u9t5fklc7eajqldcnvxgp67x775vnpnyw8mx92ee5fud4dqsk3y5k,"460,001,598",460.00,322.6,322
2/22/2022 17:33:27,stake1u8c9zkhhh47ppj34ngkwg9zsxv8qyuwtswhkzpswn9t9l3cz2q93k,"27,249,223",27.25,322.6,322
2/22/2022 17:33:27,stake1u9nlzl9nke628mpjkrrp7778z9r8y6dral0680pdjxcy0zsg4lx4f,"23,426,549",23.43,322.6,322
2/22/2022 17:33:27,stake1ux6894yd2qqe60uy5n9drln8ftf7f5g7kthkkftfqrd07rgpqh3f6,"1,090,451,932","1,090.45",322.6,322
2/22/2022 17:33:27,stake1u99fxyfmtpnvc5knsqq35knq9pwej3cwue3ngc85yulcxjg3ng464,"689,276,296",689.28,322.6,322
2/22/2022 17:33:27,stake1uyfp4algymljuzas2ppgm2sxc6retfdpcacn6pcls3n4rssen03wz,"998,916,283",998.92,322.6,322
2/22/2022 17:33:27,stake1uxwnzxe9ygya4zvtjnl3ttm8xscxrux7cuyqftj8wte427gs9txwl,"505,603,006",505.60,322.6,322
2/22/2022 17:33:27,stake1u80lrew5akrq8zxra39m8tvdhusckn625c3v960x38sepxgwpnasl,"48,730,062",48.73,322.6,322
2/22/2022 17:33:27,stake1uxtvxdmw66535tra0zyet8uzgvsyvx8k86rqk5hqx2nxhwgaa40dk,"4,138,147,382","4,138.15",322.6,322
2/22/2022 17:33:27,stake1u8836ezkde60mh6jfqxfu9h57qq9ug7dts5kjkqjvnsjy4s7lhpmy,"284,064,083",284.06,322.6,322
2/22/2022 17:33:27,stake1uymyw5vccu6ry4hxmyftflpgpsnugjpmk49tztq8p0z6eqqx89waj,"496,623,878",496.62,322.6,322
2/22/2022 17:33:27,stake1uyqg6qfx8nlldrtnglkx2f456sl9kwrmaj0z6kkfqv9vrmqv7a34t,"22,908,986,369","22,908.99",322.6,322
2/22/2022 17:33:27,stake1u9thzp0tqmcqukddawfy0t38ya6jjkugj0yjdzr8yavzhmqp8ek49,"9,303,620",9.30,322.6,322
2/22/2022 17:33:27,stake1uyrdpxrju07w6glnnhr9rjqjzvss05lrfm7hxqze8wdwq2g0qjh57,"33,488,079,206","33,488.08",322.6,322
2/22/2022 17:33:27,stake1u93vhhyfy6se7s5lyuv4kfwcm3m6umz2yvhm0glgfmdud9qzx0m2l,"1,623,745,031","1,623.75",322.6,322
2/22/2022 17:33:27,stake1u8s7xuaej25z9cwfrffg2ywvvfa059r7smepnxmyx0sxv2qvxdvde,"12,305,261,313","12,305.26",322.6,322
2/22/2022 17:33:27,stake1u8mxy3hsjrpqgyme7hfswln9xdnw58nw867ul3vjds70aasq0edur,"648,906,629",648.91,322.6,322
2/22/2022 17:33:27,stake1ux5e0aaxtlxyuj7xkf8m2t26zn973nj8v6n0ewdljnvyfcq2j9l22,"382,753,887",382.75,322.6,322
2/22/2022 17:33:27,stake1u9y707th7zeunq593e3amd6ew3a5m78y6hsk8460cg9zt9cdu2y5a,"387,275,036",387.28,322.6,322
2/22/2022 17:33:27,stake1u9g524683u9t5xgpxqugea4pmn7eafcmqjya03vrsqy0dsspvfawq,"26,976,829",26.98,322.6,322
2/22/2022 17:33:27,stake1uyt0fu2xdzxhlxk55g72atuj8n4vjtq50exjzkgqann085gzdj6z5,"149,012,403,426","149,012.40",322.6,322
2/22/2022 17:33:27,stake1uyqd9wmq22wmj747hqsgu0rpw7emgmjrmch5dcd9xaewjsgerq7rh,"25,642,714",25.64,322.6,322
2/22/2022 17:33:27,stake1uxce0sslxf4k9f52dhqla3p5pxvlsq98henphrvy027rczq9v4pr5,"19,267,959",19.27,322.6,322
2/22/2022 17:33:27,stake1u9cedflyqchlgffejaz24uksgxpfmd53lxtujgphnuyjgrg3ycmva,"8,120,957",8.12,322.6,322
2/23/2022 17:35:52,stake1u9egnfcyp4v40cqewu4vsnj0dwzpe3cajywu5r5n8u7xpcgth5fjd,"834,631,620",834.63,322.8,322
2/23/2022 17:35:52,stake1u9pknpdhw8tn8s98zwhhcsv7lluaqll9s44dxvhlz27rlesqdhftv,"1,661,382,296","1,661.38",322.8,322
2/23/2022 17:35:52,stake1u9t5fklc7eajqldcnvxgp67x775vnpnyw8mx92ee5fud4dqsk3y5k,"460,001,598",460.00,322.8,322
2/23/2022 17:35:52,stake1u8c9zkhhh47ppj34ngkwg9zsxv8qyuwtswhkzpswn9t9l3cz2q93k,"27,249,223",27.25,322.8,322
2/23/2022 17:35:52,stake1u9nlzl9nke628mpjkrrp7778z9r8y6dral0680pdjxcy0zsg4lx4f,"23,426,549",23.43,322.8,322
2/23/2022 17:35:52,stake1ux6894yd2qqe60uy5n9drln8ftf7f5g7kthkkftfqrd07rgpqh3f6,"1,090,451,932","1,090.45",322.8,322
2/23/2022 17:35:52,stake1u99fxyfmtpnvc5knsqq35knq9pwej3cwue3ngc85yulcxjg3ng464,"689,276,296",689.28,322.8,322
2/23/2022 17:35:52,stake1uyfp4algymljuzas2ppgm2sxc6retfdpcacn6pcls3n4rssen03wz,"998,916,283",998.92,322.8,322
2/23/2022 17:35:52,stake1uxwnzxe9ygya4zvtjnl3ttm8xscxrux7cuyqftj8wte427gs9txwl,"505,603,006",505.60,322.8,322
2/23/2022 17:35:52,stake1u80lrew5akrq8zxra39m8tvdhusckn625c3v960x38sepxgwpnasl,"48,730,062",48.73,322.8,322
2/23/2022 17:35:52,stake1uxtvxdmw66535tra0zyet8uzgvsyvx8k86rqk5hqx2nxhwgaa40dk,"4,138,147,382","4,138.15",322.8,322
2/23/2022 17:35:52,stake1u8836ezkde60mh6jfqxfu9h57qq9ug7dts5kjkqjvnsjy4s7lhpmy,"284,064,083",284.06,322.8,322
2/23/2022 17:35:52,stake1uymyw5vccu6ry4hxmyftflpgpsnugjpmk49tztq8p0z6eqqx89waj,"496,623,878",496.62,322.8,322
2/23/2022 17:35:52,stake1uyqg6qfx8nlldrtnglkx2f456sl9kwrmaj0z6kkfqv9vrmqv7a34t,"22,908,986,369","22,908.99",322.8,322
2/23/2022 17:35:52,stake1u9thzp0tqmcqukddawfy0t38ya6jjkugj0yjdzr8yavzhmqp8ek49,"9,303,620",9.30,322.8,322
2/23/2022 17:35:52,stake1uyrdpxrju07w6glnnhr9rjqjzvss05lrfm7hxqze8wdwq2g0qjh57,"33,488,079,206","33,488.08",322.8,322
2/23/2022 17:35:52,stake1u93vhhyfy6se7s5lyuv4kfwcm3m6umz2yvhm0glgfmdud9qzx0m2l,"1,623,745,031","1,623.75",322.8,322
2/23/2022 17:35:52,stake1u8s7xuaej25z9cwfrffg2ywvvfa059r7smepnxmyx0sxv2qvxdvde,"12,305,261,313","12,305.26",322.8,322
2/23/2022 17:35:52,stake1u8mxy3hsjrpqgyme7hfswln9xdnw58nw867ul3vjds70aasq0edur,"648,906,629",648.91,322.8,322
2/23/2022 17:35:52,stake1ux5e0aaxtlxyuj7xkf8m2t26zn973nj8v6n0ewdljnvyfcq2j9l22,"382,753,887",382.75,322.8,322
2/23/2022 17:35:52,stake1u9y707th7zeunq593e3amd6ew3a5m78y6hsk8460cg9zt9cdu2y5a,"387,275,036",387.28,322.8,322
2/23/2022 17:35:52,stake1u9g524683u9t5xgpxqugea4pmn7eafcmqjya03vrsqy0dsspvfawq,"26,976,829",26.98,322.8,322
2/23/2022 17:35:52,stake1uyt0fu2xdzxhlxk55g72atuj8n4vjtq50exjzkgqann085gzdj6z5,"149,012,403,426","149,012.40",322.8,322
2/23/2022 17:35:52,stake1uyqd9wmq22wmj747hqsgu0rpw7emgmjrmch5dcd9xaewjsgerq7rh,"25,642,714",25.64,322.8,322
2/23/2022 17:35:52,stake1uxce0sslxf4k9f52dhqla3p5pxvlsq98henphrvy027rczq9v4pr5,"19,267,959",19.27,322.8,322
2/23/2022 17:35:52,stake1u9cedflyqchlgffejaz24uksgxpfmd53lxtujgphnuyjgrg3ycmva,"8,120,957",8.12,322.8,322
2/24/2022 17:33:26,stake1u9egnfcyp4v40cqewu4vsnj0dwzpe3cajywu5r5n8u7xpcgth5fjd,"834,631,620",834.63,323.0,323
2/24/2022 17:33:26,stake1u9pknpdhw8tn8s98zwhhcsv7lluaqll9s44dxvhlz27rlesqdhftv,"1,661,382,296","1,661.38",323.0,323
2/24/2022 17:33:26,stake1u9t5fklc7eajqldcnvxgp67x775vnpnyw8mx92ee5fud4dqsk3y5k,"460,001,598",460.00,323.0,323
2/24/2022 17:33:26,stake1u8c9zkhhh47ppj34ngkwg9zsxv8qyuwtswhkzpswn9t9l3cz2q93k,"27,249,223",27.25,323.0,323
2/24/2022 17:33:26,stake1u9nlzl9nke628mpjkrrp7778z9r8y6dral0680pdjxcy0zsg4lx4f,"23,426,549",23.43,323.0,323
2/24/2022 17:33:26,stake1ux6894yd2qqe60uy5n9drln8ftf7f5g7kthkkftfqrd07rgpqh3f6,"1,090,451,932","1,090.45",323.0,323
2/24/2022 17:33:26,stake1u99fxyfmtpnvc5knsqq35knq9pwej3cwue3ngc85yulcxjg3ng464,"689,276,296",689.28,323.0,323
2/24/2022 17:33:26,stake1uyfp4algymljuzas2ppgm2sxc6retfdpcacn6pcls3n4rssen03wz,"998,916,283",998.92,323.0,323
2/24/2022 17:33:26,stake1uxwnzxe9ygya4zvtjnl3ttm8xscxrux7cuyqftj8wte427gs9txwl,"505,603,006",505.60,323.0,323
2/24/2022 17:33:26,stake1u80lrew5akrq8zxra39m8tvdhusckn625c3v960x38sepxgwpnasl,"48,730,062",48.73,323.0,323
2/24/2022 17:33:26,stake1uxtvxdmw66535tra0zyet8uzgvsyvx8k86rqk5hqx2nxhwgaa40dk,"4,138,147,382","4,138.15",323.0,323
2/24/2022 17:33:26,stake1u8836ezkde60mh6jfqxfu9h57qq9ug7dts5kjkqjvnsjy4s7lhpmy,"284,064,083",284.06,323.0,323
2/24/2022 17:33:26,stake1uymyw5vccu6ry4hxmyftflpgpsnugjpmk49tztq8p0z6eqqx89waj,"496,623,878",496.62,323.0,323
2/24/2022 17:33:26,stake1uyqg6qfx8nlldrtnglkx2f456sl9kwrmaj0z6kkfqv9vrmqv7a34t,"22,908,986,369","22,908.99",323.0,323
2/24/2022 17:33:26,stake1u9thzp0tqmcqukddawfy0t38ya6jjkugj0yjdzr8yavzhmqp8ek49,"9,303,620",9.30,323.0,323
2/24/2022 17:33:26,stake1uyrdpxrju07w6glnnhr9rjqjzvss05lrfm7hxqze8wdwq2g0qjh57,"33,488,079,206","33,488.08",323.0,323
2/24/2022 17:33:26,stake1u93vhhyfy6se7s5lyuv4kfwcm3m6umz2yvhm0glgfmdud9qzx0m2l,"1,623,745,031","1,623.75",323.0,323
2/24/2022 17:33:26,stake1u8s7xuaej25z9cwfrffg2ywvvfa059r7smepnxmyx0sxv2qvxdvde,"12,305,261,313","12,305.26",323.0,323
2/24/2022 17:33:26,stake1u8mxy3hsjrpqgyme7hfswln9xdnw58nw867ul3vjds70aasq0edur,"648,906,629",648.91,323.0,323
2/24/2022 17:33:26,stake1ux5e0aaxtlxyuj7xkf8m2t26zn973nj8v6n0ewdljnvyfcq2j9l22,"382,753,887",382.75,323.0,323
2/24/2022 17:33:26,stake1u9y707th7zeunq593e3amd6ew3a5m78y6hsk8460cg9zt9cdu2y5a,"387,275,036",387.28,323.0,323
2/24/2022 17:33:26,stake1u9g524683u9t5xgpxqugea4pmn7eafcmqjya03vrsqy0dsspvfawq,"26,976,829",26.98,323.0,323
2/24/2022 17:33:26,stake1uyqd9wmq22wmj747hqsgu0rpw7emgmjrmch5dcd9xaewjsgerq7rh,"25,642,714",25.64,323.0,323
2/24/2022 17:33:26,stake1uxce0sslxf4k9f52dhqla3p5pxvlsq98henphrvy027rczq9v4pr5,"19,267,959",19.27,323.0,323
2/24/2022 17:33:26,stake1u9cedflyqchlgffejaz24uksgxpfmd53lxtujgphnuyjgrg3ycmva,"8,120,957",8.12,323.0,323
2/24/2022 17:33:26,stake1u8dphgypp3v56j6tdsxtzmey0306yygpfms8r3mtkwck90ckt8fyt,"5,176,452,860","5,176.45",323.0,323
2/24/2022 17:33:26,stake1uyt0fu2xdzxhlxk55g72atuj8n4vjtq50exjzkgqann085gzdj6z5,"152,758,858,270","152,758.86",323.0,323
2/25/2022 17:33:23,stake1u9egnfcyp4v40cqewu4vsnj0dwzpe3cajywu5r5n8u7xpcgth5fjd,"834,631,620",834.63,323.2,323
2/25/2022 17:33:23,stake1u9pknpdhw8tn8s98zwhhcsv7lluaqll9s44dxvhlz27rlesqdhftv,"1,661,498,607","1,661.50",323.2,323
2/25/2022 17:33:23,stake1u9t5fklc7eajqldcnvxgp67x775vnpnyw8mx92ee5fud4dqsk3y5k,"460,001,598",460.00,323.2,323
2/25/2022 17:33:23,stake1u8c9zkhhh47ppj34ngkwg9zsxv8qyuwtswhkzpswn9t9l3cz2q93k,"27,249,223",27.25,323.2,323
2/25/2022 17:33:23,stake1u9nlzl9nke628mpjkrrp7778z9r8y6dral0680pdjxcy0zsg4lx4f,"23,426,549",23.43,323.2,323
2/25/2022 17:33:23,stake1ux6894yd2qqe60uy5n9drln8ftf7f5g7kthkkftfqrd07rgpqh3f6,"1,090,451,932","1,090.45",323.2,323
2/25/2022 17:33:23,stake1u99fxyfmtpnvc5knsqq35knq9pwej3cwue3ngc85yulcxjg3ng464,"689,276,296",689.28,323.2,323
2/25/2022 17:33:23,stake1uyfp4algymljuzas2ppgm2sxc6retfdpcacn6pcls3n4rssen03wz,"998,916,283",998.92,323.2,323
2/25/2022 17:33:23,stake1uxwnzxe9ygya4zvtjnl3ttm8xscxrux7cuyqftj8wte427gs9txwl,"505,603,006",505.60,323.2,323
2/25/2022 17:33:23,stake1u80lrew5akrq8zxra39m8tvdhusckn625c3v960x38sepxgwpnasl,"48,730,062",48.73,323.2,323
2/25/2022 17:33:23,stake1uxtvxdmw66535tra0zyet8uzgvsyvx8k86rqk5hqx2nxhwgaa40dk,"4,138,147,382","4,138.15",323.2,323
2/25/2022 17:33:23,stake1u8836ezkde60mh6jfqxfu9h57qq9ug7dts5kjkqjvnsjy4s7lhpmy,"284,064,083",284.06,323.2,323
2/25/2022 17:33:23,stake1uymyw5vccu6ry4hxmyftflpgpsnugjpmk49tztq8p0z6eqqx89waj,"496,623,878",496.62,323.2,323
2/25/2022 17:33:23,stake1uyqg6qfx8nlldrtnglkx2f456sl9kwrmaj0z6kkfqv9vrmqv7a34t,"22,908,986,369","22,908.99",323.2,323
2/25/2022 17:33:23,stake1u9thzp0tqmcqukddawfy0t38ya6jjkugj0yjdzr8yavzhmqp8ek49,"9,303,620",9.30,323.2,323
2/25/2022 17:33:23,stake1uyrdpxrju07w6glnnhr9rjqjzvss05lrfm7hxqze8wdwq2g0qjh57,"33,488,079,206","33,488.08",323.2,323
2/25/2022 17:33:23,stake1u93vhhyfy6se7s5lyuv4kfwcm3m6umz2yvhm0glgfmdud9qzx0m2l,"1,623,745,031","1,623.75",323.2,323
2/25/2022 17:33:23,stake1u8s7xuaej25z9cwfrffg2ywvvfa059r7smepnxmyx0sxv2qvxdvde,"12,305,261,313","12,305.26",323.2,323
2/25/2022 17:33:23,stake1u8mxy3hsjrpqgyme7hfswln9xdnw58nw867ul3vjds70aasq0edur,"648,731,536",648.73,323.2,323
2/25/2022 17:33:23,stake1ux5e0aaxtlxyuj7xkf8m2t26zn973nj8v6n0ewdljnvyfcq2j9l22,"382,753,887",382.75,323.2,323
2/25/2022 17:33:23,stake1u9y707th7zeunq593e3amd6ew3a5m78y6hsk8460cg9zt9cdu2y5a,"387,275,036",387.28,323.2,323
2/25/2022 17:33:23,stake1u9g524683u9t5xgpxqugea4pmn7eafcmqjya03vrsqy0dsspvfawq,"26,977,485",26.98,323.2,323
2/25/2022 17:33:23,stake1uyqd9wmq22wmj747hqsgu0rpw7emgmjrmch5dcd9xaewjsgerq7rh,"25,642,714",25.64,323.2,323
2/25/2022 17:33:23,stake1uxce0sslxf4k9f52dhqla3p5pxvlsq98henphrvy027rczq9v4pr5,"19,267,959",19.27,323.2,323
2/25/2022 17:33:23,stake1u9cedflyqchlgffejaz24uksgxpfmd53lxtujgphnuyjgrg3ycmva,"8,120,957",8.12,323.2,323
2/25/2022 17:33:23,stake1u8dphgypp3v56j6tdsxtzmey0306yygpfms8r3mtkwck90ckt8fyt,"5,176,452,860","5,176.45",323.2,323
2/25/2022 17:33:23,stake1uyt0fu2xdzxhlxk55g72atuj8n4vjtq50exjzkgqann085gzdj6z5,"152,758,858,270","152,758.86",323.2,323
2/26/2022 17:33:26,stake1u9egnfcyp4v40cqewu4vsnj0dwzpe3cajywu5r5n8u7xpcgth5fjd,"834,631,620",834.63,323.4,323
2/26/2022 17:33:26,stake1u9pknpdhw8tn8s98zwhhcsv7lluaqll9s44dxvhlz27rlesqdhftv,"1,661,498,607","1,661.50",323.4,323
2/26/2022 17:33:26,stake1u9t5fklc7eajqldcnvxgp67x775vnpnyw8mx92ee5fud4dqsk3y5k,"460,001,598",460.00,323.4,323
2/26/2022 17:33:26,stake1u8c9zkhhh47ppj34ngkwg9zsxv8qyuwtswhkzpswn9t9l3cz2q93k,"27,249,223",27.25,323.4,323
2/26/2022 17:33:26,stake1u9nlzl9nke628mpjkrrp7778z9r8y6dral0680pdjxcy0zsg4lx4f,"23,426,549",23.43,323.4,323
2/26/2022 17:33:26,stake1ux6894yd2qqe60uy5n9drln8ftf7f5g7kthkkftfqrd07rgpqh3f6,"1,090,451,932","1,090.45",323.4,323
2/26/2022 17:33:26,stake1u99fxyfmtpnvc5knsqq35knq9pwej3cwue3ngc85yulcxjg3ng464,"689,276,296",689.28,323.4,323
2/26/2022 17:33:26,stake1uyfp4algymljuzas2ppgm2sxc6retfdpcacn6pcls3n4rssen03wz,"998,916,283",998.92,323.4,323
2/26/2022 17:33:26,stake1uxwnzxe9ygya4zvtjnl3ttm8xscxrux7cuyqftj8wte427gs9txwl,"505,603,006",505.60,323.4,323
2/26/2022 17:33:26,stake1u80lrew5akrq8zxra39m8tvdhusckn625c3v960x38sepxgwpnasl,"48,730,062",48.73,323.4,323
2/26/2022 17:33:26,stake1uxtvxdmw66535tra0zyet8uzgvsyvx8k86rqk5hqx2nxhwgaa40dk,"4,138,147,382","4,138.15",323.4,323
2/26/2022 17:33:26,stake1u8836ezkde60mh6jfqxfu9h57qq9ug7dts5kjkqjvnsjy4s7lhpmy,"284,064,083",284.06,323.4,323
2/26/2022 17:33:26,stake1uymyw5vccu6ry4hxmyftflpgpsnugjpmk49tztq8p0z6eqqx89waj,"496,623,878",496.62,323.4,323
2/26/2022 17:33:26,stake1uyqg6qfx8nlldrtnglkx2f456sl9kwrmaj0z6kkfqv9vrmqv7a34t,"22,908,986,369","22,908.99",323.4,323
2/26/2022 17:33:26,stake1u9thzp0tqmcqukddawfy0t38ya6jjkugj0yjdzr8yavzhmqp8ek49,"9,303,620",9.30,323.4,323
2/26/2022 17:33:26,stake1uyrdpxrju07w6glnnhr9rjqjzvss05lrfm7hxqze8wdwq2g0qjh57,"33,488,079,206","33,488.08",323.4,323
2/26/2022 17:33:26,stake1u93vhhyfy6se7s5lyuv4kfwcm3m6umz2yvhm0glgfmdud9qzx0m2l,"1,623,745,031","1,623.75",323.4,323
2/26/2022 17:33:26,stake1u8s7xuaej25z9cwfrffg2ywvvfa059r7smepnxmyx0sxv2qvxdvde,"12,305,261,313","12,305.26",323.4,323
2/26/2022 17:33:26,stake1u8mxy3hsjrpqgyme7hfswln9xdnw58nw867ul3vjds70aasq0edur,"648,731,536",648.73,323.4,323
2/26/2022 17:33:26,stake1ux5e0aaxtlxyuj7xkf8m2t26zn973nj8v6n0ewdljnvyfcq2j9l22,"382,753,887",382.75,323.4,323
2/26/2022 17:33:26,stake1u9y707th7zeunq593e3amd6ew3a5m78y6hsk8460cg9zt9cdu2y5a,"387,275,036",387.28,323.4,323
2/26/2022 17:33:26,stake1u9g524683u9t5xgpxqugea4pmn7eafcmqjya03vrsqy0dsspvfawq,"26,977,485",26.98,323.4,323
2/26/2022 17:33:26,stake1uyqd9wmq22wmj747hqsgu0rpw7emgmjrmch5dcd9xaewjsgerq7rh,"25,642,714",25.64,323.4,323
2/26/2022 17:33:26,stake1uxce0sslxf4k9f52dhqla3p5pxvlsq98henphrvy027rczq9v4pr5,"19,267,959",19.27,323.4,323
2/26/2022 17:33:26,stake1u9cedflyqchlgffejaz24uksgxpfmd53lxtujgphnuyjgrg3ycmva,"8,120,957",8.12,323.4,323
2/26/2022 17:33:26,stake1u8dphgypp3v56j6tdsxtzmey0306yygpfms8r3mtkwck90ckt8fyt,"5,176,452,860","5,176.45",323.4,323
2/26/2022 17:33:26,stake1uyt0fu2xdzxhlxk55g72atuj8n4vjtq50exjzkgqann085gzdj6z5,"152,758,858,270","152,758.86",323.4,323
2/27/2022 17:33:28,stake1u9egnfcyp4v40cqewu4vsnj0dwzpe3cajywu5r5n8u7xpcgth5fjd,"834,631,620",834.63,323.6,323
2/27/2022 17:33:28,stake1u9pknpdhw8tn8s98zwhhcsv7lluaqll9s44dxvhlz27rlesqdhftv,"1,661,498,607","1,661.50",323.6,323
2/27/2022 17:33:28,stake1u9t5fklc7eajqldcnvxgp67x775vnpnyw8mx92ee5fud4dqsk3y5k,"460,001,598",460.00,323.6,323
2/27/2022 17:33:28,stake1u8c9zkhhh47ppj34ngkwg9zsxv8qyuwtswhkzpswn9t9l3cz2q93k,"27,249,223",27.25,323.6,323
2/27/2022 17:33:28,stake1u9nlzl9nke628mpjkrrp7778z9r8y6dral0680pdjxcy0zsg4lx4f,"23,426,549",23.43,323.6,323
2/27/2022 17:33:28,stake1ux6894yd2qqe60uy5n9drln8ftf7f5g7kthkkftfqrd07rgpqh3f6,"1,090,451,932","1,090.45",323.6,323
2/27/2022 17:33:28,stake1u99fxyfmtpnvc5knsqq35knq9pwej3cwue3ngc85yulcxjg3ng464,"689,276,296",689.28,323.6,323
2/27/2022 17:33:28,stake1uyfp4algymljuzas2ppgm2sxc6retfdpcacn6pcls3n4rssen03wz,"998,916,283",998.92,323.6,323
2/27/2022 17:33:28,stake1uxwnzxe9ygya4zvtjnl3ttm8xscxrux7cuyqftj8wte427gs9txwl,"505,603,006",505.60,323.6,323
2/27/2022 17:33:28,stake1u80lrew5akrq8zxra39m8tvdhusckn625c3v960x38sepxgwpnasl,"48,730,062",48.73,323.6,323
2/27/2022 17:33:28,stake1uxtvxdmw66535tra0zyet8uzgvsyvx8k86rqk5hqx2nxhwgaa40dk,"4,138,147,382","4,138.15",323.6,323
2/27/2022 17:33:28,stake1u8836ezkde60mh6jfqxfu9h57qq9ug7dts5kjkqjvnsjy4s7lhpmy,"284,064,083",284.06,323.6,323
2/27/2022 17:33:28,stake1uymyw5vccu6ry4hxmyftflpgpsnugjpmk49tztq8p0z6eqqx89waj,"496,623,878",496.62,323.6,323
2/27/2022 17:33:28,stake1uyqg6qfx8nlldrtnglkx2f456sl9kwrmaj0z6kkfqv9vrmqv7a34t,"22,908,986,369","22,908.99",323.6,323
2/27/2022 17:33:28,stake1u9thzp0tqmcqukddawfy0t38ya6jjkugj0yjdzr8yavzhmqp8ek49,"9,303,620",9.30,323.6,323
2/27/2022 17:33:28,stake1uyrdpxrju07w6glnnhr9rjqjzvss05lrfm7hxqze8wdwq2g0qjh57,"33,487,904,049","33,487.90",323.6,323
2/27/2022 17:33:28,stake1u93vhhyfy6se7s5lyuv4kfwcm3m6umz2yvhm0glgfmdud9qzx0m2l,"1,623,745,031","1,623.75",323.6,323
2/27/2022 17:33:28,stake1u8s7xuaej25z9cwfrffg2ywvvfa059r7smepnxmyx0sxv2qvxdvde,"12,305,261,313","12,305.26",323.6,323
2/27/2022 17:33:28,stake1u8mxy3hsjrpqgyme7hfswln9xdnw58nw867ul3vjds70aasq0edur,"648,731,536",648.73,323.6,323
2/27/2022 17:33:28,stake1ux5e0aaxtlxyuj7xkf8m2t26zn973nj8v6n0ewdljnvyfcq2j9l22,"382,753,887",382.75,323.6,323
2/27/2022 17:33:28,stake1u9y707th7zeunq593e3amd6ew3a5m78y6hsk8460cg9zt9cdu2y5a,"387,275,036",387.28,323.6,323
2/27/2022 17:33:28,stake1u9g524683u9t5xgpxqugea4pmn7eafcmqjya03vrsqy0dsspvfawq,"26,977,485",26.98,323.6,323
2/27/2022 17:33:28,stake1uyqd9wmq22wmj747hqsgu0rpw7emgmjrmch5dcd9xaewjsgerq7rh,"25,642,714",25.64,323.6,323
2/27/2022 17:33:28,stake1uxce0sslxf4k9f52dhqla3p5pxvlsq98henphrvy027rczq9v4pr5,"19,267,959",19.27,323.6,323
2/27/2022 17:33:28,stake1u9cedflyqchlgffejaz24uksgxpfmd53lxtujgphnuyjgrg3ycmva,"8,120,957",8.12,323.6,323
2/27/2022 17:33:28,stake1u8dphgypp3v56j6tdsxtzmey0306yygpfms8r3mtkwck90ckt8fyt,"5,176,452,860","5,176.45",323.6,323
2/27/2022 17:33:28,stake1uyt0fu2xdzxhlxk55g72atuj8n4vjtq50exjzkgqann085gzdj6z5,"152,758,858,270","152,758.86",323.6,323